event_id,run_id,x,y,z,unit,true_x_cm,true_y_cm,true_z_cm
753,753,29.576461,5.000000,25.467224,cm,29.576461,5.000000,25.467224
754,754,0.856540,5.000000,40.693026,cm,0.856540,5.000000,40.693026
755,755,22.809848,5.000000,7.911851,cm,22.809848,5.000000,7.911851
756,756,15.347987,5.000000,24.235428,cm,15.347987,5.000000,24.235428
757,757,17.186771,5.000000,4.928752,cm,17.186771,5.000000,4.928752
758,758,43.724870,5.000000,22.302132,cm,43.724870,5.000000,22.302132
759,759,13.553744,5.000000,22.613974,cm,13.553744,5.000000,22.613974
760,760,4.544885,5.000000,27.815755,cm,4.544885,5.000000,27.815755
761,761,43.187370,5.000000,30.309892,cm,43.187370,5.000000,30.309892
762,762,25.943883,5.000000,14.871720,cm,25.943883,5.000000,14.871720
763,763,42.572552,5.000000,22.568917,cm,42.572552,5.000000,22.568917
764,764,31.117362,5.000000,4.893607,cm,31.117362,5.000000,4.893607
765,765,17.476120,5.000000,33.264641,cm,17.476120,5.000000,33.264641
766,766,20.383405,5.000000,34.957043,cm,20.383405,5.000000,34.957043
767,767,45.487823,5.000000,16.231496,cm,45.487823,5.000000,16.231496
768,768,20.150474,5.000000,7.445086,cm,20.150474,5.000000,7.445086
769,769,7.959821,5.000000,49.596406,cm,7.959821,5.000000,49.596406
770,770,4.433162,5.000000,23.148902,cm,4.433162,5.000000,23.148902
771,771,17.308468,5.000000,15.860557,cm,17.308468,5.000000,15.860557
772,772,5.659797,5.000000,1.638258,cm,5.659797,5.000000,1.638258
773,773,7.251091,5.000000,33.728055,cm,7.251091,5.000000,33.728055
774,774,37.787930,5.000000,5.834299,cm,37.787930,5.000000,5.834299
775,775,22.029497,5.000000,35.270339,cm,22.029497,5.000000,35.270339
776,776,2.307805,5.000000,21.656309,cm,2.307805,5.000000,21.656309
777,777,49.645901,5.000000,18.260880,cm,49.645901,5.000000,18.260880
778,778,0.097428,5.000000,5.667225,cm,0.097428,5.000000,5.667225
779,779,14.619879,5.000000,31.115348,cm,14.619879,5.000000,31.115348
780,780,27.416377,5.000000,29.012581,cm,27.416377,5.000000,29.012581
781,781,25.817080,5.000000,7.273594,cm,25.817080,5.000000,7.273594
782,782,40.610958,5.000000,34.404041,cm,40.610958,5.000000,34.404041
783,783,22.261390,5.000000,13.825611,cm,22.261390,5.000000,13.825611
784,784,38.622475,5.000000,33.903277,cm,38.622475,5.000000,33.903277
785,785,30.910253,5.000000,10.311428,cm,30.910253,5.000000,10.311428
786,786,43.006379,5.000000,41.762334,cm,43.006379,5.000000,41.762334
787,787,35.217195,5.000000,15.798718,cm,35.217195,5.000000,15.798718
788,788,28.232851,5.000000,24.539472,cm,28.232851,5.000000,24.539472
789,789,17.787680,5.000000,15.854236,cm,17.787680,5.000000,15.854236
790,790,21.852210,5.000000,7.502962,cm,21.852210,5.000000,7.502962
791,791,36.131089,5.000000,43.385542,cm,36.131089,5.000000,43.385542
792,792,49.984519,5.000000,32.901476,cm,49.984519,5.000000,32.901476
793,793,20.590230,5.000000,40.758546,cm,20.590230,5.000000,40.758546
794,794,49.790046,5.000000,38.344031,cm,49.790046,5.000000,38.344031
795,795,31.858831,5.000000,5.610759,cm,31.858831,5.000000,5.610759
796,796,42.262532,5.000000,35.268711,cm,42.262532,5.000000,35.268711
797,797,29.712850,5.000000,1.500694,cm,29.712850,5.000000,1.500694
798,798,49.925325,5.000000,25.173728,cm,49.925325,5.000000,25.173728
799,799,32.605380,5.000000,34.054449,cm,32.605380,5.000000,34.054449
800,800,45.352502,5.000000,9.975689,cm,45.352502,5.000000,9.975689
801,801,14.512056,5.000000,23.187755,cm,14.512056,5.000000,23.187755
802,802,8.059345,5.000000,21.903673,cm,8.059345,5.000000,21.903673
803,803,5.641468,5.000000,37.112147,cm,5.641468,5.000000,37.112147
804,804,45.130618,5.000000,30.917335,cm,45.130618,5.000000,30.917335
805,805,9.151701,5.000000,11.565526,cm,9.151701,5.000000,11.565526
806,806,38.610952,5.000000,10.605065,cm,38.610952,5.000000,10.605065
807,807,19.526654,5.000000,17.735476,cm,19.526654,5.000000,17.735476
808,808,30.833827,5.000000,46.210819,cm,30.833827,5.000000,46.210819
809,809,31.191678,5.000000,5.923312,cm,31.191678,5.000000,5.923312
810,810,10.787470,5.000000,9.243232,cm,10.787470,5.000000,9.243232
811,811,30.234908,5.000000,49.104633,cm,30.234908,5.000000,49.104633
812,812,32.005911,5.000000,27.935503,cm,32.005911,5.000000,27.935503
813,813,37.553885,5.000000,8.824268,cm,37.553885,5.000000,8.824268
814,814,33.256977,5.000000,48.130035,cm,33.256977,5.000000,48.130035
815,815,0.565264,5.000000,35.641207,cm,0.565264,5.000000,35.641207
816,816,3.539782,5.000000,34.214557,cm,3.539782,5.000000,34.214557
817,817,8.010733,5.000000,39.546866,cm,8.010733,5.000000,39.546866
818,818,25.163315,5.000000,21.182918,cm,25.163315,5.000000,21.182918
819,819,3.274546,5.000000,22.838033,cm,3.274546,5.000000,22.838033
820,820,38.403648,5.000000,45.174568,cm,38.403648,5.000000,45.174568
821,821,23.507035,5.000000,36.072129,cm,23.507035,5.000000,36.072129
822,822,44.055224,5.000000,49.585269,cm,44.055224,5.000000,49.585269
823,823,47.159992,5.000000,0.939719,cm,47.159992,5.000000,0.939719
824,824,0.198669,5.000000,36.577304,cm,0.198669,5.000000,36.577304
825,825,33.768306,5.000000,22.140209,cm,33.768306,5.000000,22.140209
826,826,13.781620,5.000000,14.324844,cm,13.781620,5.000000,14.324844
827,827,15.647654,5.000000,40.545665,cm,15.647654,5.000000,40.545665
828,828,12.501990,5.000000,9.052863,cm,12.501990,5.000000,9.052863
829,829,31.485615,5.000000,13.801618,cm,31.485615,5.000000,13.801618
830,830,14.899845,5.000000,44.468917,cm,14.899845,5.000000,44.468917
831,831,40.923172,5.000000,27.954931,cm,40.923172,5.000000,27.954931
832,832,38.805651,5.000000,35.583448,cm,38.805651,5.000000,35.583448
833,833,9.452892,5.000000,13.295209,cm,9.452892,5.000000,13.295209
834,834,16.596455,5.000000,10.739133,cm,16.596455,5.000000,10.739133
835,835,3.493296,5.000000,34.974418,cm,3.493296,5.000000,34.974418
836,836,11.899301,5.000000,26.014664,cm,11.899301,5.000000,26.014664
837,837,25.919470,5.000000,23.978857,cm,25.919470,5.000000,23.978857
838,838,9.812517,5.000000,48.584499,cm,9.812517,5.000000,48.584499
839,839,10.539868,5.000000,4.438700,cm,10.539868,5.000000,4.438700
840,840,3.495986,5.000000,19.718998,cm,3.495986,5.000000,19.718998
841,841,46.591180,5.000000,45.446209,cm,46.591180,5.000000,45.446209
842,842,12.274503,5.000000,33.819522,cm,12.274503,5.000000,33.819522
843,843,33.633403,5.000000,3.046600,cm,33.633403,5.000000,3.046600
844,844,49.133352,5.000000,4.528207,cm,49.133352,5.000000,4.528207
845,845,24.163994,5.000000,18.480945,cm,24.163994,5.000000,18.480945
846,846,6.452819,5.000000,21.612761,cm,6.452819,5.000000,21.612761
847,847,8.062222,5.000000,45.772744,cm,8.062222,5.000000,45.772744
848,848,29.094625,5.000000,19.396491,cm,29.094625,5.000000,19.396491
849,849,15.455895,5.000000,13.111846,cm,15.455895,5.000000,13.111846
850,850,45.802300,5.000000,3.524816,cm,45.802300,5.000000,3.524816
851,851,28.293238,5.000000,18.666122,cm,28.293238,5.000000,18.666122
852,852,36.532142,5.000000,23.068728,cm,36.532142,5.000000,23.068728
853,853,25.445030,5.000000,41.065408,cm,25.445030,5.000000,41.065408
854,854,41.397667,5.000000,35.173786,cm,41.397667,5.000000,35.173786
855,855,19.860796,5.000000,2.793805,cm,19.860796,5.000000,2.793805
856,856,9.594466,5.000000,30.197984,cm,9.594466,5.000000,30.197984
857,857,39.623073,5.000000,18.492062,cm,39.623073,5.000000,18.492062
858,858,46.251466,5.000000,9.339439,cm,46.251466,5.000000,9.339439
859,859,0.848625,5.000000,47.456370,cm,0.848625,5.000000,47.456370
860,860,0.944595,5.000000,1.853772,cm,0.944595,5.000000,1.853772
861,861,41.527600,5.000000,43.069894,cm,41.527600,5.000000,43.069894
862,862,26.586230,5.000000,16.369328,cm,26.586230,5.000000,16.369328
863,863,17.782577,5.000000,41.565810,cm,17.782577,5.000000,41.565810
864,864,23.642419,5.000000,26.153038,cm,23.642419,5.000000,26.153038
865,865,45.678960,5.000000,43.322727,cm,45.678960,5.000000,43.322727
866,866,15.779572,5.000000,35.408029,cm,15.779572,5.000000,35.408029
867,867,5.047076,5.000000,10.651679,cm,5.047076,5.000000,10.651679
868,868,43.941600,5.000000,23.470317,cm,43.941600,5.000000,23.470317
869,869,21.851182,5.000000,26.694120,cm,21.851182,5.000000,26.694120
870,870,11.718498,5.000000,23.470453,cm,11.718498,5.000000,23.470453
871,871,40.266792,5.000000,37.559427,cm,40.266792,5.000000,37.559427
872,872,42.176883,5.000000,20.621288,cm,42.176883,5.000000,20.621288
873,873,30.873824,5.000000,14.766257,cm,30.873824,5.000000,14.766257
874,874,28.643301,5.000000,0.602219,cm,28.643301,5.000000,0.602219
875,875,23.578277,5.000000,2.440691,cm,23.578277,5.000000,2.440691
876,876,49.414854,5.000000,34.451994,cm,49.414854,5.000000,34.451994
877,877,49.729348,5.000000,10.150814,cm,49.729348,5.000000,10.150814
878,878,8.032762,5.000000,24.389398,cm,8.032762,5.000000,24.389398
879,879,0.290397,5.000000,34.003653,cm,0.290397,5.000000,34.003653
880,880,34.251516,5.000000,34.238872,cm,34.251516,5.000000,34.238872
881,881,33.537875,5.000000,5.080853,cm,33.537875,5.000000,5.080853
882,882,33.031293,5.000000,5.561644,cm,33.031293,5.000000,5.561644
883,883,37.845555,5.000000,46.542417,cm,37.845555,5.000000,46.542417
884,884,12.975752,5.000000,27.769687,cm,12.975752,5.000000,27.769687
885,885,3.631822,5.000000,24.774562,cm,3.631822,5.000000,24.774562
886,886,8.646604,5.000000,34.555173,cm,8.646604,5.000000,34.555173
887,887,40.709842,5.000000,34.594018,cm,40.709842,5.000000,34.594018
888,888,17.863413,5.000000,30.453172,cm,17.863413,5.000000,30.453172
889,889,12.513387,5.000000,2.896701,cm,12.513387,5.000000,2.896701
890,890,24.173020,5.000000,39.050530,cm,24.173020,5.000000,39.050530
891,891,16.091678,5.000000,9.509127,cm,16.091678,5.000000,9.509127
892,892,34.373046,5.000000,21.126829,cm,34.373046,5.000000,21.126829
893,893,4.993489,5.000000,28.160110,cm,4.993489,5.000000,28.160110
894,894,6.252874,5.000000,11.753606,cm,6.252874,5.000000,11.753606
895,895,36.069697,5.000000,44.790682,cm,36.069697,5.000000,44.790682
896,896,27.719969,5.000000,37.439027,cm,27.719969,5.000000,37.439027
897,897,14.327915,5.000000,47.060162,cm,14.327915,5.000000,47.060162
898,898,8.987844,5.000000,47.291348,cm,8.987844,5.000000,47.291348
899,899,26.124437,5.000000,30.574762,cm,26.124437,5.000000,30.574762
900,900,48.925883,5.000000,0.800560,cm,48.925883,5.000000,0.800560
901,901,22.617506,5.000000,25.260402,cm,22.617506,5.000000,25.260402
902,902,18.773890,5.000000,22.919301,cm,18.773890,5.000000,22.919301
903,903,20.495216,5.000000,45.262874,cm,20.495216,5.000000,45.262874
904,904,16.473443,5.000000,29.989413,cm,16.473443,5.000000,29.989413
905,905,22.327364,5.000000,11.631270,cm,22.327364,5.000000,11.631270
906,906,1.164976,5.000000,35.197978,cm,1.164976,5.000000,35.197978
907,907,24.747466,5.000000,6.573377,cm,24.747466,5.000000,6.573377
908,908,4.409137,5.000000,19.856933,cm,4.409137,5.000000,19.856933
909,909,32.992684,5.000000,16.709742,cm,32.992684,5.000000,16.709742
910,910,25.875633,5.000000,35.700191,cm,25.875633,5.000000,35.700191
911,911,29.375591,5.000000,35.895479,cm,29.375591,5.000000,35.895479
912,912,21.597568,5.000000,38.111996,cm,21.597568,5.000000,38.111996
913,913,7.868406,5.000000,35.599184,cm,7.868406,5.000000,35.599184
914,914,15.631656,5.000000,40.080267,cm,15.631656,5.000000,40.080267
915,915,32.941654,5.000000,37.102784,cm,32.941654,5.000000,37.102784
916,916,4.385293,5.000000,31.083674,cm,4.385293,5.000000,31.083674
917,917,21.622237,5.000000,29.889748,cm,21.622237,5.000000,29.889748
918,918,46.773527,5.000000,46.774189,cm,46.773527,5.000000,46.774189
919,919,6.318077,5.000000,16.720998,cm,6.318077,5.000000,16.720998
920,920,34.580840,5.000000,10.378235,cm,34.580840,5.000000,10.378235
921,921,35.498759,5.000000,33.258526,cm,35.498759,5.000000,33.258526
922,922,7.610730,5.000000,30.865264,cm,7.610730,5.000000,30.865264
923,923,17.599961,5.000000,44.251935,cm,17.599961,5.000000,44.251935
924,924,28.551490,5.000000,32.491289,cm,28.551490,5.000000,32.491289
925,925,37.795690,5.000000,21.764955,cm,37.795690,5.000000,21.764955
926,926,32.374365,5.000000,13.528129,cm,32.374365,5.000000,13.528129
927,927,45.270341,5.000000,11.916428,cm,45.270341,5.000000,11.916428
928,928,4.831851,5.000000,24.127799,cm,4.831851,5.000000,24.127799
929,929,28.928585,5.000000,9.707676,cm,28.928585,5.000000,9.707676
930,930,39.572818,5.000000,12.972264,cm,39.572818,5.000000,12.972264
931,931,46.601276,5.000000,30.160394,cm,46.601276,5.000000,30.160394
932,932,23.695202,5.000000,21.754625,cm,23.695202,5.000000,21.754625
933,933,29.856700,5.000000,16.740826,cm,29.856700,5.000000,16.740826
934,934,49.680503,5.000000,17.501051,cm,49.680503,5.000000,17.501051
935,935,44.773691,5.000000,31.918271,cm,44.773691,5.000000,31.918271
936,936,10.411870,5.000000,8.750177,cm,10.411870,5.000000,8.750177
937,937,38.961802,5.000000,41.616587,cm,38.961802,5.000000,41.616587
938,938,19.112425,5.000000,27.784942,cm,19.112425,5.000000,27.784942
939,939,35.282534,5.000000,8.685775,cm,35.282534,5.000000,8.685775
940,940,30.183741,5.000000,13.725800,cm,30.183741,5.000000,13.725800
941,941,21.308552,5.000000,18.295088,cm,21.308552,5.000000,18.295088
942,942,34.143998,5.000000,7.024561,cm,34.143998,5.000000,7.024561
943,943,0.988226,5.000000,37.761239,cm,0.988226,5.000000,37.761239
944,944,1.050514,5.000000,41.257146,cm,1.050514,5.000000,41.257146
945,945,40.233763,5.000000,40.574284,cm,40.233763,5.000000,40.574284
946,946,39.589010,5.000000,19.395451,cm,39.589010,5.000000,19.395451
947,947,19.647098,5.000000,1.587365,cm,19.647098,5.000000,1.587365
948,948,3.617266,5.000000,11.447311,cm,3.617266,5.000000,11.447311
949,949,37.344653,5.000000,41.225628,cm,37.344653,5.000000,41.225628
950,950,27.541462,5.000000,36.484492,cm,27.541462,5.000000,36.484492
951,951,37.551735,5.000000,3.060339,cm,37.551735,5.000000,3.060339
952,952,38.910818,5.000000,31.369541,cm,38.910818,5.000000,31.369541
953,953,37.061379,5.000000,42.272159,cm,37.061379,5.000000,42.272159
954,954,22.619482,5.000000,39.028353,cm,22.619482,5.000000,39.028353
955,955,21.495814,5.000000,19.617240,cm,21.495814,5.000000,19.617240
956,956,40.794710,5.000000,43.654801,cm,40.794710,5.000000,43.654801
957,957,4.108520,5.000000,11.735653,cm,4.108520,5.000000,11.735653
958,958,2.487384,5.000000,35.539762,cm,2.487384,5.000000,35.539762
959,959,5.689191,5.000000,41.614893,cm,5.689191,5.000000,41.614893
960,960,49.110356,5.000000,37.408277,cm,49.110356,5.000000,37.408277
961,961,39.964748,5.000000,27.339845,cm,39.964748,5.000000,27.339845
962,962,25.573592,5.000000,15.622863,cm,25.573592,5.000000,15.622863
963,963,16.171470,5.000000,39.051257,cm,16.171470,5.000000,39.051257
964,964,18.814842,5.000000,29.200378,cm,18.814842,5.000000,29.200378
965,965,46.673480,5.000000,47.783291,cm,46.673480,5.000000,47.783291
966,966,4.768389,5.000000,14.472554,cm,4.768389,5.000000,14.472554
967,967,43.769735,5.000000,15.245738,cm,43.769735,5.000000,15.245738
968,968,30.959986,5.000000,28.797019,cm,30.959986,5.000000,28.797019
969,969,49.721376,5.000000,10.428785,cm,49.721376,5.000000,10.428785
970,970,33.235978,5.000000,25.785822,cm,33.235978,5.000000,25.785822
971,971,34.028243,5.000000,49.782679,cm,34.028243,5.000000,49.782679
972,972,3.515029,5.000000,14.881956,cm,3.515029,5.000000,14.881956
973,973,32.267864,5.000000,33.443718,cm,32.267864,5.000000,33.443718
974,974,9.701028,5.000000,2.838709,cm,9.701028,5.000000,2.838709
975,975,41.589132,5.000000,10.599555,cm,41.589132,5.000000,10.599555
976,976,38.405184,5.000000,47.171343,cm,38.405184,5.000000,47.171343
977,977,33.593418,5.000000,34.672342,cm,33.593418,5.000000,34.672342
978,978,7.275995,5.000000,49.629210,cm,7.275995,5.000000,49.629210
979,979,0.197143,5.000000,11.403480,cm,0.197143,5.000000,11.403480
980,980,22.584239,5.000000,35.178904,cm,22.584239,5.000000,35.178904
981,981,48.213319,5.000000,22.491643,cm,48.213319,5.000000,22.491643
982,982,12.635113,5.000000,8.501195,cm,12.635113,5.000000,8.501195
983,983,10.563327,5.000000,34.928309,cm,10.563327,5.000000,34.928309
984,984,33.991276,5.000000,33.992823,cm,33.991276,5.000000,33.992823
985,985,44.534752,5.000000,48.088761,cm,44.534752,5.000000,48.088761
986,986,46.892678,5.000000,39.349992,cm,46.892678,5.000000,39.349992
987,987,12.682864,5.000000,33.161595,cm,12.682864,5.000000,33.161595
988,988,8.831855,5.000000,38.409780,cm,8.831855,5.000000,38.409780
989,989,4.662547,5.000000,37.016960,cm,4.662547,5.000000,37.016960
990,990,31.138250,5.000000,41.275339,cm,31.138250,5.000000,41.275339
991,991,11.076222,5.000000,10.096480,cm,11.076222,5.000000,10.096480
992,992,20.318325,5.000000,16.777723,cm,20.318325,5.000000,16.777723
993,993,24.673625,5.000000,18.312308,cm,24.673625,5.000000,18.312308
994,994,11.732457,5.000000,41.045302,cm,11.732457,5.000000,41.045302
995,995,6.271500,5.000000,15.232337,cm,6.271500,5.000000,15.232337
996,996,35.565596,5.000000,10.649429,cm,35.565596,5.000000,10.649429
997,997,28.740748,5.000000,41.952564,cm,28.740748,5.000000,41.952564
998,998,5.638424,5.000000,13.442254,cm,5.638424,5.000000,13.442254
999,999,30.820759,5.000000,13.050290,cm,30.820759,5.000000,13.050290
